ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
811,إنشاء منصة إلكترونية لبيع التذاكر,Web Development,تطوير الويب,2025-04-30,425.00 ,14.0,33,"برمجة, التسويق الإلكتروني, برمجة قواعد البيانات, تصميم موقع إلكتروني, تطوير الويب, برمجة مواقع, إنشاء موقع إلكتروني","programing,  , programing data base, design web , devweb, programing web, create web",https://mostaql.com/project/1052718-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AA%D8%B0%D8%A7%D9%83%D8%B1
812,عمل تنصيب لسكريبت جافا سكريبت وتطبيق فلاتر على سيرفر vps,Web Development,تطوير الويب,2025-04-30,100.00 ,10.0,2,"برمجة أندرويد, برمجة التطبيقات, برمجة iOS, جافا, كوتلن, Ionic, Swift","programing android , programing  apps , programing iOS, java, kotlin, Ionic, Swift",https://mostaql.com/project/1070179-%D8%B9%D9%85%D9%84-%D8%AA%D9%86%D8%B5%D9%8A%D8%A8-%D9%84%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D8%AC%D8%A7%D9%81%D8%A7-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D8%B9%D9%84%D9%89-%D8%B3%D9%8A%D8%B1%D9%81%D8%B1-vps
813,تصميم ودمج صفحة عرض تسويقية بسيطة لموقع Nvest (مع كود HTML + QR),Web Development,تطوير الويب,2025-04-30,40.00 ,2.0,16,"تصميم صفحات الهبوط, إنشاء صفحة هبوط, تطوير البرمجيات, برمجة قواعد البيانات, برمجة, هندسة البرمجيات, إدارة التسويق","design drop pages, create drop pages,  application development , programing data base, programing,programming engineer,  management",https://mostaql.com/project/1070045-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%AF%D9%85%D8%AC-%D8%B5%D9%81%D8%AD%D8%A9-%D8%B9%D8%B1%D8%B6-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9-%D8%A8%D8%B3%D9%8A%D8%B7%D8%A9-%D9%84%D9%85%D9%88%D9%82%D8%B9-nvest-%D9%85%D8%B9-%D9%83%D9%88%D8%AF-html-qr
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-04-30,200.00 ,10.0,17,"إدارة قواعد البيانات, تطوير البرمجيات, برمجة قواعد البيانات, برمجة مواقع, برمجة, برمجة التطبيقات, هندسة البرمجيات, لارافيل","data base,  application development , programing data base, programing web, programing, programing  apps ,programming engineer, laravel",https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-04-30,200.00 ,10.0,11,"سلة, تصميم تجربة المستخدم, تصميم واجهة المستخدم, التصميم الإبداعي, تصميم مواقع, تصميم موقع إلكتروني",", design UX, design UI, design , design web, design web",https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-04-30,40.00 ,10.0,18,"مايكروسوفت إكسل, تطوير البرمجيات, هندسة البرمجيات, مايكروسوفت أوفيس, إدخال بيانات, برمجة قواعد البيانات, معالجة البيانات, تحليل البيانات, تطوير قاعدة بيانات, كتابة التقارير","Excel,  application development ,programming engineer,  ,  , programing data base,  , data analysis, dev ,",https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-04-30,200.00 ,30.0,9,"بناء العلامة التجارية, تصميم واجهة المستخدم, تصميم متجر إلكتروني, حل المشكلات, إنشاء متجر إلكتروني, إدارة المتاجر الإلكترونية, تصميم موقع إلكتروني",", design UI, design  online market,  , create  online market,  management  , design web",https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-04-30,100.00 ,3.0,3,"برمجة, برمجة قواعد البيانات, ووكومرس, ووردبريس, برمجة مواقع, برمجة التطبيقات, إنشاء موقع ووردبريس, إنشاء موقع إلكتروني","programing, programing data base, , wordpress, programing web, programing  apps , create web wordpress, create web",https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-04-30,450.00 ,25.0,14,"اللغة العربية, برمجة التطبيقات, تطوير التطبيقات, تصميم تطبيقات, إنشاء تطبيق, تصميم تطبيقات iOS, واجهة برمجة التطبيقات",", programing  apps , dev apps , design  application, create  application, design  application iOS,  programing  apps",https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-04-30,825.00 ,30.0,21,"برمجة تطبيقات سطح المكتب, تطوير البرمجيات, برمجة, برمجة أندرويد, برمجة قواعد البيانات, برمجة مواقع, تطوير الويب","programing  application  ,  application development , programing, programing android , programing data base, programing web, devweb",https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-04-30,517.50 ,30.0,2,"VPS, استضافة المواقع, برمجة قواعد البيانات, تصحيح برمجي, برمجة, تصميم مواقع, استكشاف الأخطاء وإصلاحها, تطوير الويب, تصميم موقع إلكتروني, برمجة مواقع, ووردبريس, تطوير البرمجيات, الدعم الفني, خدمات الويب, هندسة البرمجيات","VPS,  web, programing data base, debugging, programing, design web,   , devweb, design web , programing web, wordpress,  application development ,  ,  web,programming engineer",https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-04-30,170.00 ,14.0,60,"التصميم الإبداعي, الفكرة التصميمية, برمجة مواقع, إنشاء تطبيق, خدمات الويب, تطوير الويب, تطوير الويب الكامل, تصميم مواقع","design ,  design, programing web, create  application,  web, devweb, devweb, design web",https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-04-30,750.00 ,30.0,33,"برمجة التطبيقات, برمجة, حساب كميات, ضبط الحسابات, تدقيق حسابات, برمجة قواعد البيانات, تطوير البرمجيات","programing  apps , programing,  ,  ,  , programing data base,  application development",https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-04-30,500.00 ,10.0,5,"PHP, Back End, Front End, برمجة, تطوير البرمجيات, برمجة قواعد البيانات","PHP, Back End, Front End, programing,  application development , programing data base",https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-04-30,37.50 ,2.0,6,"إنشاء متجر إلكتروني, برمجة مواقع, تطوير البرمجيات, هندسة البرمجيات, بايثون, PHP, جافا سكريبت, CSS, HTML, شوبيفاي","create  online market, programing web,  application development ,programming engineer, python, PHP, java script, CSS, HTML,",https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-04-30,90.00 ,5.0,29,"برمجة, تطوير البرمجيات, هندسة البرمجيات, برمجة مواقع, إنشاء موقع إلكتروني, تطوير الويب","programing,  application development ,programming engineer, programing web, create web , devweb",https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-04-30,37.50 ,10.0,2,"برمجة, تطوير البرمجيات, هندسة البرمجيات, برمجة التطبيقات, تطوير التطبيقات, واجهة برمجة التطبيقات, إنشاء تطبيق","programing,  application development ,programming engineer, programing  apps , dev apps ,  programing  apps , create  application",https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
828,إنشاء وبرمجة تطبيق لبيع وشراء العقارات والخدمات العقارية,Mobile Development,تطوير التطبيقات,2025-04-30,500.00 ,10.0,19,"برمجة, برمجة التطبيقات, هندسة البرمجيات, تطوير البرمجيات, تطوير التطبيقات, إنشاء تطبيق","programing, programing  apps ,programming engineer,  application development , dev apps , create  application",https://mostaql.com/project/1069729-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%88%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A%D8%A9
829,تصميم تطبيق دوائي,Mobile Development,تطوير التطبيقات,2025-04-30,700.00 ,10.0,34,"برمجة أندرويد, برمجة التطبيقات, برمجة iOS, جافا, كوتلن, Ionic, Swift","programing android , programing  apps , programing iOS, java, kotlin, Ionic, Swift",https://mostaql.com/project/1069872-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AF%D9%88%D8%A7%D8%A6%D9%8A
830,ربط متجر سلة مع موقع cj Dropshoping عبر API,Web Development,تطوير الويب,2025-04-30,625.00 ,6.0,10,"تصميم موقع إلكتروني, برمجة أندرويد, PHP, التعلم الآلي, تعلم البرمجة, التعلم العميق, تدريب عن بعد, تدريس خصوصي, Restful API, web scraping","design web , programing android , PHP,  ,  programing, deep learning,   ,  , Restful API, web scraping",https://mostaql.com/project/1070001-%D8%B1%D8%A8%D8%B7-%D9%85%D8%AA%D8%AC%D8%B1-%D8%B3%D9%84%D8%A9-%D9%85%D8%B9-%D9%85%D9%88%D9%82%D8%B9-cj-dropshoping-%D8%B9%D8%A8%D8%B1-api
831,إنشاء موقع إلكتروني عصري واحترافي لشركة طبية لعرض المنتجات والأدوية,Web Development,تطوير الويب,2025-04-30,450.00 ,20.0,17,"تصميم موقع إلكتروني, تصميم مواقع, التصميم الإبداعي, تصميم واجهة المستخدم, تصميم تجربة المستخدم","design web , design web, design , design UI, design UX",https://mostaql.com/project/1069863-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D8%B9%D8%B5%D8%B1%D9%8A-%D9%88%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%B7%D8%A8%D9%8A%D8%A9-%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A3%D8%AF%D9%88%D9%8A%D8%A9
832,برمجة تطبيق بدون كود Ai,Mobile Development,تطوير التطبيقات,2025-04-30,220.00 ,10.0,11,"برمجة, تطوير البرمجيات, برمجة تطبيقات أيفون, برمجة قواعد البيانات, برمجة أندرويد, برمجة مواقع, برمجة التطبيقات, هندسة البرمجيات","programing,  application development , programing  application , programing data base, programing android , programing web, programing  apps ,programming engineer",https://mostaql.com/project/1069884-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%AF%D9%88%D9%86-%D9%83%D9%88%D8%AF-ai
833,ربط موقع تحميل فيديوهات TikTok مع سكربت API على VPS,Web Development,تطوير الويب,2025-04-30,50.00 ,5.0,6,"برمجة أندرويد, برمجة, تطوير البرمجيات, برمجة قواعد البيانات, برمجة مواقع","programing android , programing,  application development , programing data base, programing web",https://mostaql.com/project/1069914-%D8%B1%D8%A8%D8%B7-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-tiktok-%D9%85%D8%B9-%D8%B3%D9%83%D8%B1%D8%A8%D8%AA-api-%D8%B9%D9%84%D9%89-vps
834,مطورين لتطبيق طلب سيارات أجرة (Taxi Booking App),Web Development,تطوير الويب,2025-04-30,"1,000.00 ",60.0,12,"برمجة أندرويد, برمجة التطبيقات, برمجة iOS, جافا, كوتلن, Ionic, تصميم تطبيقات, تصميم تطبيقات الهواتف الذكية, تصميم UI UX, تصميم واجهة المستخدم, تصميم تجربة المستخدم, تصميم شعار","programing android , programing  apps , programing iOS, java, kotlin, Ionic, design  application, design  application mobile, design UI UX, design UI, design UX, design",https://mostaql.com/project/1069638-%D9%85%D8%B7%D9%88%D8%B1%D9%8A%D9%86-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%B7%D9%84%D8%A8-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A3%D8%AC%D8%B1%D8%A9-taxi-booking-app
835,سكربت بايثون لChatGPT,Software Engineering,هندسة البرمجيات,2025-04-30,90.00 ,14.0,10,"بايثون, برمجة, تطوير البرمجيات, برمجة أندرويد, برمجة مواقع, برمجة قواعد البيانات","python, programing,  application development , programing android , programing web, programing data base",https://mostaql.com/project/1069936-%D8%B3%D9%83%D8%B1%D8%A8%D8%AA-%D8%A8%D8%A7%D9%8A%D8%AB%D9%88%D9%86-%D9%84chatgpt
836,مشروع تطبيق خدمات للمنزل (صيانة وتنظيف),Mobile Development,تطوير التطبيقات,2025-04-30,250.00 ,4.0,9,"برمجة, برمجة التطبيقات, تطوير التطبيقات, تصميم تطبيقات, إنشاء تطبيق, تطوير البرمجيات, هندسة البرمجيات","programing, programing  apps , dev apps , design  application, create  application,  application development ,programming engineer",https://mostaql.com/project/1069685-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%84%D9%84%D9%85%D9%86%D8%B2%D9%84-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AA%D9%86%D8%B8%D9%8A%D9%81
837,ريموت ديسك توب يستخدم عن بعد,Software Engineering,هندسة البرمجيات,2025-04-30,40.00 ,2.0,5,"برمجة, ووردبريس, برمجة أندرويد, برمجة قواعد البيانات, تصميم موقع إلكتروني, إدارة البريد الإلكتروني, إدارة الشبكات, الشبكات اللاسلكية","programing, wordpress, programing android , programing data base, design web ,  management  ,  management ,",https://mostaql.com/project/1069869-%D8%B1%D9%8A%D9%85%D9%88%D8%AA-%D8%AF%D9%8A%D8%B3%D9%83-%D8%AA%D9%88%D8%A8-%D9%8A%D8%B3%D8%AA%D8%AE%D8%AF%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF
838,بوابة إلكترونية للموردين باستخدام تقنية Vue.js,Data Science,علم البيانات,2025-04-30,400.00 ,45.0,5,"Front End, vuejs, تخطيط موارد المؤسسات ERP, Restful API, برمجة, تطوير البرمجيات, برمجة قواعد البيانات, هندسة البرمجيات","Front End, vuejs, ERP ERP, Restful API, programing,  application development , programing data base,programming engineer",https://mostaql.com/project/1070021-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%B1%D8%AF%D9%8A%D9%86-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-vuejs
